这种情况就是我室友当时我的roommate经常经常会有就有complaint to me就是说啊我们,education,more
就是他们他他的那个advisor不让他去实习啊或者是这样子他的research progress很慢啊,education,more
但是因为我们组的话有因为很多外国学生他们他们成长的那个environment不一样他们知道how to argue然后会会然后我们老板也是也是很international所以,education,more
对然后我们组的话还会经常go out for pick for for someactivities,education,more
like看电影啊enjoys啊marvel啊我们看很多很多电影然后我们就经常play game together,education,more
so in our group but i think like this this is um sexism因为,education,more
但是shecome to our group ,education,more
you'll see you'll you你可以自己感受,education,more
我因为大陆的faculty position是depend on government,education,more
教授们去做一些start but包括我看来很多教授他们都,education,more
妨碍你去做你what you want to do so,education,more
在我们area里面的话我们的research area的话那data很重要,education,more
呃公司的话像b a t啊这些大的公司里的话,education,more
嗯呃去呃拿到big data,education,more
这和对应的research output会很有帮助,education,more
对所以你不你不你不需要care about这些,education,more
呃 and I heard that,education,more
呃 two days later 五月九号,education,more
主要的呃精力还是放在呃publish paper这件事上,education,more
那些公司包括主要是看你the people you know if you know them,education,more
你知道你的话就不用go through这些process了,education,more
只要know people inside then你把你的简历给他们可能很快你们就match each other然后就可以,education,more
depends on你的definition of  of on time,education,more
呃in在HongKong这个地方的话就是呃official the statement是说four years但是很多地方,education,more
包括很多美国大家都是基本上是five years毕业嘛,education,more
嗯对所以如果你认为five years是正常的话,education,more
因为我是一个bachelor进来的然后我的background是说是electronic engineering就还有很就有很多的这个,education,more
new things to learn在我当我当我开始的时候,education,more
但是在u s t的话我觉得,education,more
像我们这个领域或者csc department他们都会quit in,education,more
in middle所以,education,more
quit in model的话in middle的话还挺亏的我感觉,education,more
嗯但是你可以拿到一个after degree啊,education,more
不是说你without any degree就是你有你还是有一个,education,more
嗯stressful的那个mental stressful因为你做research的时候,education,more
嗯how do you compare PHD and a job and  work how do you work what after working,education,more
compare to PHD因为PHD的时候你会一直想一个问题,education,more
from day to night every day know even though可能是说是今天是weekend你可以去cheer up啊a bit,education,more
然后那个问题是没有没有answer的你还你还要  found find the answer yourself,education,more
然后这是非常的mentally stressful你不因为你不知道是什么因为有很多  uncertainty在里面,education,more
你就可以enjoy your life了对,education,more
就是虽然中间会in the middle会会觉得很stressful但是当你有output当你有有discovery的时候当你去,education,more
go  的时候当你去share with people的时候你会觉得,education,more
然后你会talk to different people然后,education,more
嗯你会发现all the things you have done is worthwhile,education,more
deserve it so就这种感觉但是,education,more
hurt your performance也会让你想 ,education,more
然后business school的话大部分都是做good work,education,more
嗯我们其实我觉得就是来u s t有一个好处就是我发现它很多exam都是open book,education,more
你们我不知道你们是不是open book,education,more
我们以前的话就比较水就是我们的notes啊基本是都cover everything,education,more
就感觉还这边的话像我们商院的话是一个semester会那个break into两个terms,education,more
所以我现在其实是个midterm然后我早上刚考完了一个midterm quiz,education,more
对然后就感觉这边会我们一个课上seven weeks,education,more
然后eight weeks是第第八周是用来考试就感觉非常的intense,education,more
商院这边就是太多group work了然后我已经很久没有写paper了真的嗯,education,more
我觉得大部分的那种group activity其实因为它很就是emphasize你的这个communication skill然后或者是说你的这个team work你怎么样去去去manage一个team或者是作为team member是怎么弄的,education,more
然后让你在比如说一个多小时内跟你的team member然后discuss然后去给他come up with a proposal或者是一个做一个presentation所以说我觉得平时练这个练比较多其实也是去,education,more
就是模拟一个真正的一个business environment吧所以我觉得大部分它只是设计成这样一个group work其实也是比较好的我觉得还有另外一个方面来讲就是如果要是,education,more
我感觉business school的人太多了你太多individual paper的话可能老师也看不过来然后他就会给你弄成groups像我们最搞笑的就是在那个annual时候有那种,education,more
毕设嘛就是你们叫final我们叫final year project然后你们叫毕设然后呢像我们像你们这种理工科专业大部分还是一个人一个paper然后像我们的话就是,education,more
呃so far你觉得就是,education,more
啊就是本科和那个香港的那个post graduate会不会有什么不一样的感觉,education,more
不能有中文读的那么那么get information get那么多,education,more
google translate然后直接就是中文看一个大概意思差不多得了,education,more
怎么说呢就是exam based或者是那种的知识点然后上高中老师会稍微好一点会经常给我们有一些oral speech啊什么的那些去练习但是我当时觉得就是呃本科第一年来香港的时候,education,more
也会觉得非常的吃力就i still remember the first two weeks就是完全,education,more
完全第一二一二个星期就懵逼了坐在那里然后就看那个notes然后就直接只能看他那个power point去看他现在在讲什么那种感觉就是,education,more
就是一一二周之后就好了好很多然后渐渐的就就稍微适应一点了后来呢我也是我觉得学粤语的时候我也是这个感觉就是我当时还特意去上了一个cantonese class然后呢那个cantonese的那个那个老师就一上来给我们全部讲cantonese,education,more
我觉得最崩溃的是有一次我们会有一些course是可以不计credit不计grades的然后呢就可以去选那种free elective呀那种course,education,more
然后大家就说那个who want who want do the presentation然后大家都齐刷刷看到他说oh this kind of discrimination,education,more
对然后我就对所以说其实我感觉除了那种  seldom就是多presentation其实很多人就seldom speak up in class,education,more
so what do you think呃should we ban homework do you think,education,more
呃i don't think we should ban homework,education,more
maybe is就是可以选择做不做,education,more
嗯哎  因为我们有一个教授就是he just啊ask us to do the homework but他不会收上去批,education,more
他更喜欢那种西方的教学氛围because is like more freedom,education,more
更加就是pro active就会有更加积极的参与感觉但是,education,more
in some有一些,education,more
also depends on the major就是有的专业是国内的好一点有的专业是oversea的好一点,education,more
对嗯also呃you feel more comfortable呃对research in English or in Chinese,education,more
depends on the语言能力,education,more
万一future in plan it's to find a job,education,more
so do you prefer do you prefer呃呃轻松一点的工作还是那种,education,more
嗯depends on what kind of job,education,more
manager就是产品这样的工作如果我做一个我喜欢的产品的话i defect work more but,education,more
do you know that嗯华为,education,more
i'll said the嗯the hr in 华为say that all our staff work,education,more
and呃so i doubt it so i asked my friends who work in华为,education,more
嗯and they said,education,more
就职训练肯定会有一些这方面的brain washing的东西就是而且如果它的那个,education,more
just research on something you really like就是可以做一些深入的研究,education,more
you are not capable of doing so就是你如果没有那个,education,more
呃in my undergraduate the courses嗯安排得很满,education,more
呃so for the first two years I feel very痛苦,education,more
嗯everyone have to gather together to do this experiment you can't do it,education,more
嗯not a lot but,education,more
嗯TensorFlow yeah,education,more
这学期我喜欢那个machine learning有,education,more
呃machine learning project然后,education,more
呃machine learning for disaster,education,more
嗯she she slept four hours every day,education,more
学校should be an option,education,more
同学们会大概知道what they want to do in the future,education,more
学校会limit their passion like,education,more
我觉得我partly是agree with you的就是,education,more
呃in some country,education,more
对对我的我觉得我们的all difference是在初中这个阶段嘛我觉得其实这段时间虽然,education,more
对啊i think it will be better if,education,more
我们也在train our skill to communicate with each others,education,more
可能有更多的exposure to different background因为我们如果只跟我们家里人接触,education,more
对我也同意你like i agree with your opinion but then我觉得,education,more
that's why i feel like初中should be an option,education,more
because i've i should say by going to school we can interact with people from不同的环境,education,more
我们也可以选怎么沟通with别人and这些的东西但是我觉得如果school become an option那我们也会有其他活动来做这些东西了,education,more
this society just had one way and i felt like that's很可惜对,education,more
我I我希望I did that,education,more
but then I couldn't because when I was in actually at a quite well when I was in深圳本地小学,education,more
来香港以后因为我是在从说普通话的环境suddenly change to English English,education,more
也不也不会ask question or,education,more
而且国内诶especially in in Shang hai,education,more
发生早恋吧哎呦诶不可以make sense,education,more
不make sense,education,more
如果我现在i think back i feel like uniform was good and like it was efficient,education,more
when i wake up我我起我早上起床以后那我不用花时间来选,education,more
然后the funny thing is that like we wear clothes to show creativity to show who we are,education,more
the thing is like this influence us too much to the point where我不想穿,education,more
but因为对我觉得校服是boring但是it was more efficient and we could've use a time to something else,education,more
如果你看steve job的话他每天就穿一样的衣服嘛他说因为这个因为他想利用他选,education,more
但是我觉得就是每个人可以stick to one  suit,education,more
society will encounter不同的地方然后啊不同的人们然后其中也会有,education,more
所以老师没有这种incentive to,education,more
那就就不太好了当然我的我的这个the whole story is based on他们是智商不是很很好,education,more
我们我们学校怎么照顾他们就是我们有个peer mental program,education,more
那个在在学校的hole program you I'm with a,education,more
一个很好的状态吗还是说他们会就是因为因为我不是这些人I I don't know whether I can feel like them,education,more
学习的过程中会会suddenly be angry and like just shout in the middle of the classroom,education,more
我们都有玩过但是我觉得i don't think,sports,more
如果要双打的话double player,sports,more
一个在前面一个在one is in the front one is in the back,sports,more
其他原因other reasons嗯好像没有,sports,more
world cup世界杯吗,sports,more
so oh i think you你真的,sports,more
哦China team真的,sports,more
你you have no idea about e sports,sports,more
这些就属于e sports game,sports,more
嗯but do you think the e  will in the Olympic games,sports,more
就是短短跑不是one hundred meter嘛,sports,more
嗯yes the best the best way to keep fit is,sports,more
呃for your first point呃,education,more
我们呃就是我认为呢人们一般都是time in consistent的他们一般都有present bias,education,more
还有present bias的人通常都会做处理嗯就是不能够全面地考虑问题,education,more
然后老师们一般通常在为学生做决策的时候呢都是time consistent的,education,more
呃and for your second point you mentioned that,education,more
呃it's case by case,education,more
no it's not呃necessary呃because I think bed time for university students it not that important,education,more
they should呃highly concentrate on their school work,education,more
呃they should,education,more
对相比之下就是因为他们下午也不一定是要完全concern on their course work,education,more
呃so they don't need to have bed times,education,more
呃就是来自上海的中学老师去他们那里进行就是教学实验然后他们把学生呃randomly divided into two groups呃,education,more
然后one group呢是for control at the other group for experiment,education,more
把更多时间放在course work上其实没有坏处而且中学的course work相对来说都是比较基础的,education,more
呃没有呃is voluntary but uh I believe most of them呃do have bedtimes yeah,education,more
呃但是呃just I mention uh previously呃我们学校是可以躺着睡午觉的不一定要趴着睡午觉,education,more
and you know呃我们学校也是一个呃对呃在全国以素质教育出名的学校对我们侧重的并不是应试教育,education,more
呃I believe for middle school students their times are呃relatively regular,education,more
嗯and some believe that we should ban homework,education,more
嗯yeah i think i agree that homework is necessary to gaining the basic knowledge,education,more
or something called兴趣班哎很多家长让他们去学乐器学画画学体育,education,more
i think it first嗯,education,more
但是呃也要考虑到maybe some students他们可能,education,more
音乐那么他们可能会create a new brand for themselves but in this case they don't like to go abroad to study maybe,education,more
搞音乐是对他们来说是更好的选择so in this case maybe not,education,more
但我突然得到了一个机会能够来u UST然后我我考虑了一下我觉得还是值得值得尝试然后and i start learning English,education,more
uh and finally i realize it is ok as long as you try try your best you can you can make yourself like适应适应你所去的环境,education,more
呃并不想去go abroad,education,more
并不想去海外学习他们就想他们真的就是只想待在mainland or哦待在他们自己的祖国,education,more
但那我想说是in general go abroad is is good,education,more
but maybe for some family they没有谁都have money to support their children make that depends,education,more
嗯many students may have part time job while they study,education,more
嗯part time job can,education,more
嗯but as i understood,education,more
stuff at the supermarkets like他们是在收银台收钱,education,more
drop of water in the sea or九牛一毛哼,education,more
对because they cannot learn another thing is,education,more
or maybe with we call them他们有多动症,education,more
um actually i want to be a PHD student in the united states呃,education,more
是上海师范大学天华学院然后嗯我教的那门课就是我的本科专业是  early childhood education,education,more
uh eight years八年服务期在那个学校所以就可能如果我签了那个,education,more
所以我是非常有读博的打算的但是我还没有选好它的方向可能是early childhood education or higher education,education,more
呃我未来的plan肯定是当一名college teacher university teacher嗯我从小到大就,education,more
进行呃online teaching,education,more
或者说那种blended teaching就是,education,more
online teaching但是我,education,more
online teaching去教他们这样有一笔副业的话我觉得,education,more
呃out going哦不是outstanding的人,education,more
那我毕业之后可能potential的两个方向一个是一个是education一个是medical care,education,more
呃比较好的教育或者说将来能够帮助更多的h k呃,education,more
先先先拿到phd degree,education,more
呃experience in my university吧,education,more
然后if呃如果你有high gpa你可以study aboard你可以拿很多scholarship,education,more
呃step out the university以后你会发现这个世界就是这个整个,education,more
很多大most university和比较,education,more
就是说比如比如说给你一个creation你知道教你怎么去to solve this这个creation,education,more
呃给你setting你需要怎么样去finish this task,education,more
整个去set up the problem first,education,more
然后再去想how to solve this problem,education,more
对所以其实呃has it has to be done step by step,education,more
可是在这个真实的去做research的时候你需要有的时候需要考虑整个整个的over overall picture然后,education,more
U S T C是这样我的初中同桌就是在那边了然后呃以前是在少年班学然后现在身在美国读博,education,more
所以我对U S T C比较熟,education,more
然后嗯呃怎么说呢你说了U S T C那我就说说我的我的大学吧我的大学是,education,more
Anhui Normal University安师大安徽师范大学听过吧应该在不是在合肥在芜湖,education,more
嗯就我那届的时候我们这个early childhood education它是有呃二加二的这种合作项目,education,more
然后它是两年前两年在虽然是在UST啊不虽然是在Anhui normal university,education,more
uh American's history呃然后还有一些呃一些课程比如说,education,more
类似于我们现在学的专业tesl  teaching当时teaching english as second language,education,more
他会把你们上面的呃理论全部讲完然后如何时间如何做lesson plan全部都是有的,education,more
然后比如说我们选那个fine arts的那门课嗯fine arts里面,education,more
那个arts里面不仅有美术不还有音乐嘛之类的我们上课的时候不仅要做lesson plan然后还会,education,more
就是那个去美国的时候在呃san francisco好像是好像是那个地方,education,more
所以我觉得呃其实其实四年那个一些知识理论知识的话我觉得学得最多的是呃如何做lesson plan如何教学如何,education,more
所以你觉得呃是美国united states对你的变化影响更大一点还是  china的education对你影响更大一点,education,more
我其实我个人也蛮喜欢playing basketball的,sports,more
呃最吸引我的地方就是you know,sports,more
一场游戏可以有at most ten people,sports,more
很小的时候就是kinder不是kindergarden从elementary school的时候呢,sports,more
然后就诶two point shots and three point shots,sports,more
就是made a another gender就是你的觉得最重要的事情,sports,more
呃swimming sports,sports,more
good player的level,sports,more
呃the more common sports的话我认为,sports,more
所有的racket sports像是badminton像是tennis或是像是,sports,more
啊什么之类的bat baseball,sports,more
第一次  诶已经比average的人都还要还要高很多但是我第一次接触table tennis的时候,sports,more
打play badminton的时候你要在整个场地上你是要用,sports,more
就当它那个table tennis的那个球又很小很轻,sports,more
所以table tennis比较不是一个吃,sports,more
好这是我个人的一个opinion但是我觉得就是common所有来说table tennis对我来说是最,sports,more
最difficult最hard to,sports,more
就是嚯就是那种说要从高空滑翔滑翔翼或者是anyway any sport like jump from a,sports,more
this kind of sports 对我来说都是,sports,more
因为我本身有惧惧惧高症就I'm a too afraid of height,sports,more
对所以i mean this kind of sport is too hard for me,sports,more
playing badminton是一个不太需要学我从来没有really learn how to play,sports,more
对就是哦give me a rocket,sports,more
how do you use the rocket is like you need to use a  来一个,sports,more
i don't know like你你需要,sports,more
就如果要真的打出很就是high speed的那种,sports,more
some people其实can not move very fastly so I can play with them play,sports,more
所以有我觉得这是一个就是没什么学然后kind of play well的一个运动how about you,sports,more
like呃how to say high density,sports,more
这些不是说就这样哦你就这样放松的话你就会float you like easy be float on water right,sports,more
就who is your favourite,sports,more
老  Stephen Curry,sports,more
就觉得I know I think Stephen Curry kind of change the style of how people play basketball,sports,more
like uh在他之后呢大概开始就觉得诶three point shot这是一个更有效率的一个得分方式,sports,more
junior high school的时候那时候我最喜欢的play的的篮球员是,sports,more
是Allen Iverson,sports,more
对就是因为他  他的kind of cross over就会让你觉得哦这是可以把你晃到真的快要晃到倒一样那时候他偶像就是他所以,sports,more
对就是就是就是我我比较粘球因为我想要就是多做一些cross over的动作,sports,more
比较有系统的basketball team的时候才慢慢开始改变我,sports,more
然后share the ball with others and then,sports,more
对因为再说打的位置是呃p g就是point guard对所以,sports,more
as a point guard你去走你怎么样去呃,sports,more
对  就是因为我当了p g之后那时候我渐渐的就会,sports,more
我的偶像就变成Stephen Curry对因为Stephen Curry其实不是一个,sports,more
不是一个common的p g他的得分能力快要比得分后卫还要强,sports,more
anyway我喜我喜欢Jeremy Lin对因为Jeremy Lin他是可以算是第一个在,sports,more
anyway yeah高中的时候对那时候他打他在尼克队New York Knicks打出了所谓的Knicks sanity的一个成绩,sports,more
tv show整个来个everything is all about Jeremy Lin,sports,more
然后所有的转播一定都是尼克打什么的就全部都整个台湾都是Jeremy Lin所以,sports,more
然后那时候还有什么各种投票啊什么best sport star player啊整个台湾都是鼓吹的去投Jeremy Lin,sports,more
对然后我本身觉得Jeremy Li打球是一个比较像是我自己在打球的风格,sports,more
然后是诶稳扎稳打的样子诶 catch a shock或者是诶运营下来然后,sports,more
但我就觉得就是就我觉得when I when I'm seeing like he's playing I feel like,sports,more
就是你看其他的nba player就是你会觉得哦干,sports,more
嗯well like就是就是你看其他nba player在打球的时候你就觉得这个根本不是我们的level就是,sports,more
就是因为太太壮了或者是这个spin spin move太强太夸张了,sports,more
说这个什么fade away啊或什么之类的根本不是我们做得出来的一件事情,sports,more
那你看Jeremy Lin打球就觉得诶this is something what I can do的感觉他的得分方式他的,sports,more
各种某种诶信心啊或者什么之类的就是他也不是特别的壮但他就敢敢自己进去进去然后跟那些人you know you know like,sports,more
呃should we study overseas for master,education,more
Uh opinions呃看法嗯,education,more
所以如果譬如说你的长期的career plan是譬如说是要去industry,education,more
所以你之后有什么计划吗what is your plan,education,more
把我的啊research topic确定下来然后可能呃潜心钻研就是能够publish a paper之类的能够希望能够尽快的呃毕业拿到学位,education,more
我觉得呃it depends,education,more
其实it's actually it's not necessary to have a masters or phd degree嗯,education,more
这个其实是跟一些呃high degree是比较相关联的它并不是说一些技能你就可以被呃在技校里面培训出来的,education,more
uh so so我就选了I choose the,education,more
嗯hard working然后觉得自己其实对这个东西还是有一点特长的嗯,education,more
h k ust然后继续读engineering,education,more
嗯嗯还有一次出去嗯做exchange student的经历,education,more
呃学校里面有三分之一的学生在本科期间其实都是想要呃出国的也就是overseas uh studies,education,more
啊然后到了大三可能大四就开始准备一些呃申请可能会写一些c v r写一些ps然后还有一些uh competition letter,education,more
嗯大家都比较hard working呃然后呃学校里面的professor们也都非常的尽职尽责嗯,education,more
嗯在我的认知里面sports是分成有氧跟无氧的然后有氧就是你可以嗯长时间就lost at嗯,sports,more
嗯I think it's okay because你在游泳锻炼的时候你是就是在improve那个你的基础代谢量然后,sports,more
呃better in生理上,sports,more
就是他们的男人的生理结构其实决定了他们的strength and some advantages they they're than woman in sports,sports,more
呃I think maybe the kind of sports that needs flexibility,sports,more
嗯my favorite sport is swimming,sports,more
because I think就是在水里面游的话感觉很轻松然后不像跑步那样流很多汗,sports,more
and maybe you can呃just swim alone,sports,more
so uh after the first topic嗯我们可以来讨论一下,technology,more
嗯关于人工智能我觉得现在ai is becoming very very hot topic popular,technology,more
and a lot of projects a lot of uh companies正在做一些关于人工智能的项目,technology,more
还有很多很有意思的东西and maybe find out that artificial intelligence can do do a lot of things can do something very amazing,technology,more
maybe呃sometimes is very even very hard for human去做这件事情,technology,more
for example呃那种记得有那种呃,technology,more
呃所以嗯我也yeah I agree with your opinion yeah,technology,more
嗯你要说真的就是我知道他is getting better and better but,technology,more
嗯i think it's  it's it's difficult for me,technology,more
就是the p the people who train the ai is good or not因为你不知道你不知道去做的它的这个人是好是好的还是坏的,technology,more
actually there is no bad ai but bad person bad people yeah所以其实我个人对于这个东西并无持有就是怎么说呢i don't trust them,technology,more
yeah但是我自己做的东西i trust,technology,more
呃some projects about ai uh ai for good some uh ai for bad maybe,technology,more
but i thinks嗯嗯my problem my my question is嗯can a robot like be better than human嗯,technology,more
呃it cannot be good as good as human,technology,more
something like this is like呃推理呀什么的可能有时候人类没有办法想的那么多,technology,more
但是如果你把一些规则加进去了可能ai能够很好的make use of it and be human maybe some in some area,technology,more
嗯对我觉得yeah you're right我觉得你说的很对但是就是呃怎么说呢就是,technology,more
嗯你的观点是有一定的怎么说dependence dependence或者说,technology,more
what important is  format of the ai或者说形态modality of the ai,technology,more
yeah if you think the ai is like a它是一个真的东西,technology,more
如果你觉得它是一个真的的东西类似于一些机械方面的一些事情就像你说的机器人去扫地去do some cleaning or something else,technology,more
但是对于一些呃虚拟的东西就as as you just mentioned like the lawyer yeah maybe呃他们可以就是做得很好但是这个实际上是有一定的,technology,more
就是他必须在rule base的情况下就是你要有确定的rule去限制它这样的话嗯我觉得它确实可能会做得很好但是我觉得凡事有一个例外的吧就比如说像self driving car像,technology,more
但是maybe your car refuse to do that because it may obey the呃it it will be sorry it will break the traffic rule maybe,technology,more
但是去呃how to say break the rule to bring some con convenient,technology,more
我觉得它可能不会比人做得更好不然的话我们如果说允许他们去break the rule那就乱了,technology,more
嗯是比如说你的模型适用于某一个area and you told the tell the ai to do something like this not to do something like this and the ai or robot will follow your  or whatever,technology,more
and if you tell them not not to呃break the rule and the robot will not break the rule and the car will not break the rule,technology,more
but so but for human嗯对于人类来说呃可能他们很灵活他们觉得这个时候我break the rule,technology,more
uh so let's talk about the other one which is uh child children  孩子们应不应该用smartphones,technology,more
um对这个东西其实我小的时候when I was young I have some some experience because,technology,more
嗯many of my friends has had smartphones but I don't,technology,more
but if I don't  if如果我单身如果我并不想着去和别的男生交往只是想联系我的朋友的话实际上smartphone is not a necessary thing,technology,more
yeah i can use the phone in I mean at home 我可我可以用家里的电话,technology,more
呃和别人交往是一方面还有就是玩游戏  which which I like,technology,more
嗯so uh I I think uh one bad the,technology,more
but sometimes uh it is good because嗯you can use smartphone to呃查一些资料啊,technology,more
for example呃你你可能这个时候你你再比如说你用英语的单词书你去学英语的话,technology,more
嗯很多小孩越来越多的小孩他们可能才小学几年级三四年级already have a smartphone,technology,more
maybe uh uh我的孩子可能会有逆反心理如果不给他买smartphone,technology,more
当时我其实个人觉得smartphone嗯it's like利啊弊大于利,technology,more
因为呃as you mentioned that the convenience to have smartphone yeah that's the point but,technology,more
we all we we can also have like学习机电子词典yeah  electrical dictionary is that is that,technology,more
呃it's it's round ,technology,more
但是因为现在technology发展了嘛所以现在几乎everyone have have有一个,technology,more
所以他们的concern就是说如果大家都有almost everyone in the class have a smartphone然后except you的话你会觉得非常的alone你会被孤立,technology,more
所以他们从mental issue的角度来看的话是需要smartphone的,technology,more
年龄也是become smaller and smaller所以,technology,more
就你学习已经用眼很多了too much,technology,more
但是说你还要看手机呢就是so tired so you maybe,technology,more
然后但那个手机呢就是only for phone call,technology,more
就是当时如果you don't have a smartphone maybe you are,technology,more
对just like you said you're lonely,technology,more
yeah because at that time I I have already get glasses in my eyes is hurt so I think it doesn't matter呃and呃that's very important because呃some of us who don't have a smart phone they maybe,technology,more
但是现在我有个表弟也用现在是在读初中对然后他说他们班现在是都有都有这个smart phone,technology,more
因为这样的话就首先是we should have some time to relax and then呃we should have some time to focus on study,technology,more
yeah so我觉得这种这种方式是可行的但是我觉得小孩是肯定要有一个有一个是肯定的,technology,more
对但是我也听说就是之前有个报道说Steve Jobs,technology,more
他是不让自己的小孩接触任何这个electronic devices的,technology,more
对如果小孩子小的时候我觉得可能也不一定需要但是如果像到middle school啊high school的时候,technology,more
就是rest of the time的话你需要去study或者是我们可以organize一些outdoor activity啦对其实如果能有那种呃有点像是课程表的这种  然后就把自己的,technology,more
就是play是allowed的但是要under control under就是你要学你要学会控制自己然后第二点就是我们要,technology,more
就是苹果还是华为对对我觉得他这边不是问IOS or Android,technology,more
然后之前我在买这台ten s啊之前我也在考虑到底要不要用华为包括我的roommate也也suggest我去买华为他就说呃支持国产吧,technology,more
就是说拍照photo taking有多好多好多好然后我真的拿去去到深圳的那个store里面去看了一下拍了一下然后我我不喜欢i don't like it,technology,more
所以compare to苹IOS的话然后因为在这之前我们出去玩的时候我用我,technology,more
呃我们my friend的手机拿来拍了一下就是说,technology,more
华为的手机我不知道是不是我不会用这个Android system然后我就拍出来的就很,technology,more
对uh so convenient so I also choose iphone and就之前为什么要选择这个Android的一个原因很大一部分原因就是,technology,more
他有two two cards就是双卡双待,technology,more
对因为就是来来Hong Kong了之后很经常你要用内地的号的话不大方便就需要换卡什么的对但是现在好像苹果也出了这个,technology,more
然后back to the interview,technology,more
就我用我我比较向往的IOS但是我感觉就是华为是一个就政商界的成功人士这种大佬使用的对他maybe have some political meanings,technology,more
为什么大家用华为的一个原因是说华为有很多的series嗯然后有很多的price range你如果就中国的就中国的average的salary而言的话,technology,more
两千块钱就可以买一个比较呃good的手机了就是能够能够get的to most of your like the your functions and everything you need,technology,more
所以这也是但是苹果的就starting price就非常非常高所以这也是一个一个门槛,technology,more
然后至于你刚才说的呃你说I IOS比较封闭然后我觉得我还是蛮认同的呃其实封闭有它的advantage呃有它的有它的disadvantage有它的advantage比如说,technology,more
你如果用苹果的macbook pro再加上你iphone或者你用ipad的话这之间的那个呃connection就非常的方便比如说我只用air drop就可以把我的相机呃,technology,more
so呃next question,technology,more
next question呃就是你有没有看过很多就是科幻电影,technology,more
iron man呢钢铁侠,technology,more
啊iron man对那也算,technology,more
变得变得就是非常呃advanced的然后去统治dominate human being吗,technology,more
机器的intelligence会达到一定的  或者是达进化到一定程度的时候它就会有自我的self conscious ,technology,more
相当于是我们因为那些是是那些比较low level的一些功能比如说主要是在感知possession这块,technology,more
就是如果是那些low level比如说像像是photo啊in face这些因为机器看到的是比较就是那些素点然后那些就是说,technology,more
目前我觉得大家有点像是太over at estimate就是说我们的我们有一些improvement有一些进展有些progress但是还没有到那步,technology,more
然后包括现在机器在能做得好的就是expection level然后,technology,more
环境变化一点比如说之前老吹牛就是说什么face recognition啊或者在哪个地方能超过human performance的但其实那只是在限定域限定条件下的,technology,more
离真正的human intelligence和,technology,more
就是它是一个long term的goal,technology,more
能够做到当然我们如果有JARVIS然后你就blah blah跟他就  就直接用语音发command然后它能理解everything然后它能帮你做分析这个,technology,more
因为之前不是有个AlphaGo吗AlphaGo不是那个play different  like,technology,more
呃中国像中国围棋啊或者说象棋都能赢吗就我感觉这些都是比需要high intelligence的东西然后它能完成我觉得可能它的智能已经很高了,technology,more
就是它其实和和就是很早之前什么深蓝吧deep blue就会就打败人类,technology,more
哦我们没有那么多的competition resources就是我们没有clusters of aGPU我们没有,technology,more
这个呃good algorithm like you know快速quickly的非常非常quickly的把这个,technology,more
但是因为有那些deep learning啊跟AlphaGo出现的话就是我们之间algorithm我们都很快的学习到,technology,more
对因为因为不是可能就是从一个一个general的角度来看的话就是你不知道what happened behind所以你会觉得,technology,more
我觉得就是这种这种什么AI speaker就是这两年特别特别的火然后去年的时候我就看那个百度它有一出一个叫做小度音箱然后他那个就,technology,more
就是so called啊说自己定价定价几百几十几完了以后现在做活动你抢的话只要八十九就是你知道可以看出它那个成本其实非常非常的低,technology,more
呃怎么说呢vocal recognition方面其实做的还是就是technology方面不是特别特别的达到我们的requirement,technology,more
就是有的时候它的不能就是recognize你这个phrase是什么意思然后你的这个是具体地在refer to他哪一个音乐的名字呀它很多经常在,technology,more
就是那种那种感觉你知道吗就是感觉用户customer experience并不是特别特别好现在,technology,more
就是像比如说我们现在跟siri讲话你有的时候它比如说你问一句它答一句你再问一句它可能还是会base on之前那个  content,technology,more
给我的一感觉就是一个是说它可能对一些就是noise的处理不是非常的好另外一个就是感觉它是不是listen to me all the time然后会不会就是,technology,more
一直在记录着我说什么一直在没准还就是mark down我在说什么然后去可能我觉得company可能说,technology,more
我把这个作为一个learning的一个一个一个process它不断地去understand your your your personal preferences然后去serve you better,technology,more
这其实对于customer来讲是一个privacy concern就是我没有一个明确的呃指示告诉你什么可以听什么不可以听什么时候你应该是嗯,technology,more
之前聊到这种smart devices就比如说我们的这个手机,technology,more
就比如说我我们聊芒果它有时候弹出来就是那个你你上面的那种top display就是芒果呀什么的就是这还挺可怕的,technology,more
说if it's wrong then i need to like retype again so why waste time,technology,more
on camera的话它那个比如说会亮绿灯但有一些城市可以改成就是你其实是在录,technology,more
就是呃你知道就是China government会implement一些devices在street上面然后去monitor它的citizens,technology,more
我不知道这个东西现在也没有implement但是是说要建一个叫做personal credit system又或者personal  credit program意思就是说,technology,more
你的personal的behavior会被记成就是是好的倾向的还是不好的倾向的然后比如说你这样你的话可以建一个你的personal portfolio就是这样的话government的可以看,technology,more
呃如果你buy alcohol就是在super market里面buy alcohol你的那个credit rate就会被降低,technology,more
如果你就比如说呃做些好事啊或者说你及时的pay in你的你的tax啊或者什么的你的credit rate会增加,technology,more
所以说就是我们当时上privacy课的时候老师就说其实现在是慢慢慢地在建立一些这种credit system就会去evaluate你的citizens,technology,more
但这个时候就会想说你的privacy concern就是你的citizen是不是aware到你这个事情然后还有就是你citizens就是有没有权利去choose它会不会被valuate,technology,more
然后你是怎么样去就是reallocate your human resources,technology,more
稍微去科普一下自己这方面的知识要不然像我之前学那个supply chain,technology,more
