I know like there are many programs like two plus two那种换去交换的项目,persona,more
嗯but actually like,persona,more
sometimes you participate in those like robot competition like机器人竞赛,persona,more
and我我也参加了一些类似于这种比赛但但不是跟机器人有关是就是,persona,1
就是考虑所有的跟智能有关的项目it is not like a very specific you can you can have any idea and related to artificial intelligence which can help like the society,persona,more
所以在这次project我觉得还是学到很多东西,persona,1
um so can you tell me a little bit more detail about your projects or like what function does it achieved就是他做那个project,persona,more
but they don't know which channel哪一个电视频道是他们要走的所以他们就必须一直一直摇一直摇一直摇,persona,more
i can search all the channel all the tv programs now if there are some like related to综艺,persona,more
so it can go to the综艺channel automatically,persona,more
um actually we finally get uh the最终的成绩并不是特别好只拿了二等奖获得是省二等奖也不是国也不是国家的奖,persona,more
like机顶盒可以可以做类似于这样的功功能可以实现这样的功能,persona,1
所以说这个要遥遥遥控器can be suitable for each [UNK] and suitable for every TV,persona,more
对if you如果你买机机顶盒的话可能这个机顶盒它的每一个电视的频道号都都被定死,persona,more
但但but it's a different kind of a different thing we we consider about that so,persona,more
[UNK] 还是很多按钮啊even after so many years of progress,persona,more
and you can use something like siri or讯飞to recognize your switch,persona,more
自我介绍一下啊my name is的徐鹏,persona,more
然后我是呃e c e的P S D,persona,more
对然后这是我的一些基本啊basic information,persona,more
你可以叫我lisa,persona,1
然后actually我的,persona,1
u g就是在中科大读的,persona,more
嗯对我现在是在这边读PSD然后,persona,1
我现在的专业我的major是 [UNK] processing就是,persona,more
呃研究怎么样让我们兴趣understand我们的language,persona,more
iron man里面那个Jarvis Jarvis一样,persona,more
后将来的那个plan的话我还没有,persona,1
所以现在d呃这个priority就是说要先graduate,persona,more
so啊what's your hobby,persona,more
呃音乐music然后就,persona,1
呃Disney Disney那边,persona,more
但是还是蛮special就是在雨里面和大家一起唱歌,persona,1
挺挺special的,persona,1
大概就several month ago吧就,persona,more
然后那个门票特别特别hard特别hard to get,persona,more
我刷了大概seven hours结果还是不行就很难很难,persona,more
还是太太太expensive大概有差不多呃有,persona,1
后来想想还是挺expensive后来就没有去但特别遗憾,persona,1
那张album的话也是特别特别的high quality,persona,more
呃去 [UNK] 的时候呃在飞机上很很boring,persona,more
很很bored的就就,persona,1
它上面呃available的那些album都不多然后就看到一张林俊杰的那个我就听了大概几个小时,persona,more
特别特别然后他的他有一个nickname是叫行走的cd嘛,persona,more
然后说他的那个live的效果是最好的,persona,1
因为现在我去那个Mason演唱会我觉得他们没有很认真的在唱对就是有点混的感觉,persona,1
那你去过哪些countries或者有什么呃你觉得比较呃呃special activities,persona,more
去我觉得我我我刚从United Kingdom回来然后我们去了那个Harry Harry Potter studio,persona,more
它的那个它那个ticket它也很难抢大概要要提前呃两个月的样子去book a ticket,persona,more
然后但是去那边的话我觉得真的蛮蛮deserve it就是说,persona,more
它里面很多就是你看到那个它们那个那个hall,persona,1
然后整个的场地他们都keep下来他们没有destroy然后就然后你就感就感觉到身临其境就看到了很多,persona,more
对然后就觉得特别特别的亲切然后好像we are in the magic world这种感觉一样,persona,more
现在中美在打的那个 [UNK] 这个visa就更难了,persona,more
我我apply一个US visa了但是那个快快快expire了但是,persona,more
去呃make appointment,persona,more
然后又花又被check了 [UNK] 啊这个导致我后来,persona,more
所以你是想去那play呃travel还是去,persona,more
呃本来是想去一个concert后来想想后来因为那个ticket buy ticket已经,persona,more
所以我就没有去就开始了这个这个trip,persona,1
哦我之前是去过the united states然后去去了呃the washington d c,persona,more
嗯呃new york,persona,more
呃Niagara Falls,persona,more
然后就在那边等于玩了一趟但是我比较遗憾的是没有去los angeles和,persona,more
所以您那个two years都在那个东部待了没有去那个西部,persona,more
啊actually我是在那个Atlanta,persona,more
Atlanta啊,persona,1
我知我没有去过但我知道那边比较expensive的就是物价什么都比较贵,persona,1
如果你是报华人团的话就不是特别的expensive我觉得嗯boston的话你要是吃得好的话它又,persona,more
如果你是在美国工作你挣钱了那应该觉得花费非常的cheap比如说一个这么长的面包然后我当时买了就一刀多,persona,1
那些超市感觉都很cheap,persona,1
对哦沃尔玛它的确实确实非常cheap,persona,1
对比较比较boring的一个,persona,1
那边有一个比那个比较famous的就是一个恐龙园那个其实就是一个噱头,persona,1
yellow mountain啊我觉得黄山真的很棒,persona,more
actuallyactually虽然我是我是安徽人但是还没有,persona,1
安徽不就是发展travel嘛旅游业它没有什么其他的,persona,1
主要有一个U S T C嘛所以就会有一些,persona,more
高端的一些technology对,persona,1
然后之前我考托福也是在u s t c考了,persona,more
所以我对u s t c非常的熟悉你是东校区啊还是西校区啊,persona,more
呃u s t c的话呃有那个sakura有一个呃sakura有一个樱花园在东校区那个地方,persona,more
包包围了然后呢有一有一次那个green绿色的那个樱花特别特别引人注目,persona,1
那个你是说那个underground地下那个,persona,1
呃我们毕业时我已经毕业two years所以那时候我们还没有但是后来,persona,more
就没有那个underground的那个那个那个那个路road然后也没有那个,persona,more
嗯我就很喜欢spicy food,persona,more
我的导师是Burt,persona,1
嗯他是一个american,persona,1
year one的phd学生,persona,more
嗯p c e department,persona,more
我现在的topic研究的topic还没有完全地,persona,more
确定但是应该是会focus在NLP领域就是那种land processing的,persona,more
啊睡一个懒觉或者做一些sports譬如做hiking啊running啊,persona,more
看过就是你你最近看过的一部movie是什么,persona,1
嗯good,persona,1
how about you你上周末做什么,persona,more
i went to um九龙湾,persona,more
um it's an art exhibition about a梵高,persona,more
some他的画作,persona,1
它是一个非常大的shopping mall,persona,more
呃还有很多restaurants,persona,1
research topic是什么吗,persona,more
嗯我的research topic是video emotion recognition,persona,more
um motive modality的,persona,more
当然我主要focus还是在,persona,1
It's computer vision所以um,persona,more
在做这个topic的时候呢,persona,1
face的modality会更加重要,persona,more
呃其次是audio modality,persona,more
然后再然后是text modality,persona,more
um所以我的主要目标就是,persona,1
在这个emotion recognition的task上把这三个modality,persona,more
嗯结合起来然后得到一个更好的performance,persona,1
所以你现在enjoy你的这个呃research的这个过程吗,persona,more
比较比较难的一点可能就是因为太多的modality,persona,1
嗯me too我也是比较喜欢嗯science fiction,persona,more
um你最喜欢的what is your favorite um,persona,more
or director啊,persona,more
我对 [UNK] director没有特别的偏好,persona,more
嗯只要是好看的movie,persona,1
uh for the director I I love李安,persona,more
ok um刚刚说到喜欢的明星,persona,more
high school就起就非常喜欢的,persona,more
嗯uh,persona,1
像Head Above Water,persona,more
嗯wechat,persona,1
嗯这两个apps是我最常用的,persona,1
呃for uh music streaming service,persona,more
啊或者YouTube,persona,1
但是它应该一般是要被屏蔽的吧在香港的话Hong Kong,persona,more
嗯部分会被屏蔽但我也会使用VPN挂到内地的,persona,1
嗯my name is周思颖,persona,more
嗯I finish my undergraduate study in Shangdong Province嗯就是在中国北方山东,persona,more
我本科的专业是finance然后现在呃呃I am also a student,persona,more
嗯maybe I can stop here,persona,more
yeah呃他们三个是复联里面最主要的成员,persona,1
呃he actually has a warm heart,persona,more
他很会inspired人们的spirit,persona,more
它是有点arrogant但这是,persona,1
还有复联二之后他有点anxious,persona,1
就有点anxiety,persona,1
呃就是重看的话就在app上面,persona,1
或者写过多少张postcards吗,persona,1
进行过了自我介绍虽然是yesterday的时候不过,education,1
嗯very happy to see you,education,more
嗯接下来其实我比较喜欢谈论一下关于education的话题,education,1
就是我不知道你有没有这样的experience就是,education,1
呃when we are in the senior high school,education,more
right but呃but actually,education,more
就是不我们不是每一个人就是拥有的假期都是一样的it's difference in different city,education,more
so呃我对这个问题实际上很curious,education,more
这个这个topic,education,1
呃in my senior high school,education,more
it's like呃on Saturday and Sunday we usually don't have classes,education,more
小小的放假就是we can do everything we want,education,more
嗯so what about you,education,more
ok 所呃所以我的假期啊跟你还蛮像的,education,1
呃on weekend we我我们可以可以放假,education,more
呃on weekend,education,more
呃sometimes we can sometimes we can not,education,more
呃sometimes呃they'll organize the event,education,more
I呃,education,1
because嗯我高中实际上是在大连念的it's a big city big [UNK] um big city nearby the seashore,education,more
教育局对这个control的比较严一点,education,1
但是好像在一些smaller city such as my my friend's city,education,more
就是Saturday和,education,1
所以实际上他们挺stressful,education,1
how to say我之前觉得,education,more
他们我的朋友考上了清华university,education,1
我个人感觉in my opinion,education,more
I see呃for some students is better for them to呃have more classes,education,more
maybe I'm not no most I think可能有一部分的学生他们比较懒,education,more
他们如果没有在周末要上课的话他们可能就就play video games or whatever,education,more
so嗯for呃I think this in this case for all students that呃it is good for them,education,more
but sometimes呃for me I will feel呃,education,more
啊how to say I I don't like it I really don't like it I don't like exams,education,more
嗯I think sometimes呃maybe more exams may not be very good,education,more
maybe just take a few exams is enough so呃用周末来来休息呃,education,more
I do homework啊study啊whatever,education,more
对呀so what do you mean is that,education,more
it is my [UNK] 呃how to say我的命运,education,more
for I cannot go to清华university for my whole life,education,more
是的some of my friend is like that they really efficient,education,more
okay so呃about the topic two,education,more
嗯I'm always thinking if it's the right choice to pursue phd because now I'm in the first year of phd,education,more
嗯because I got the phd offer,education,more
呃我一直在考虑要不要要不要接下这个offer,education,1
呃because at that time I cannot choose呃may I should not say I cannot I cannot,education,more
choose a very good lab in my UG and I cannot to get the呃go to [UNK] university,education,more
可能我就试一试读phd然后但是因为,education,1
所以经过这一些自我调调理自我思考感觉phd maybe,education,more
so呃but I'm not sure because i think um if you have a master degree maybe it's good,education,more
嗯because for somebody呃they are good at engineering,education,more
so嗯,education,1
既然我们选择了一定要有信心然后我说一下我为什么觉得要读PhD,education,1
就是在我的价值观里在我的value里面我觉得,education,1
嗯呃那我的问题是你觉得读了PhD就能把这个问题做得很好就是,education,1
所以have to change,education,more
呃既然我已经在这个领域里面有了一些研究呃we should not give up maybe we keep doing this we make it better,education,more
so呃如果你是一个phd你可能会,education,more
嗯yeah actually I think so but呃maybe my,education,more
is that呃even though you're not a phd you're just a master or bachelor,education,more
嗯it doesn't like the you do something about the [UNK] about the science,education,more
so在公司里面更像是和人去追求人与人之间关系的一个机制,education,1
但是对于我来说啊it's too complicated so i prefer some poor things I I prefer some simple thing,education,more
simple things it's like for example做科研,education,more
这种东西只是说你去嗯for your whole life你你去pursue一些什么什么东西嗯,education,more
so呃for me I think why phd is good maybe呃,education,more
phd能给我带来能为我之后的职业规划,education,1
嗯I have to do research sometimes I feel this feeling this way,education,more
maybe呃I think如果你一直做一个research如果你一直钻研一个东西,education,more
它你一直你一直你可能你一生都在做这个这个东西当然肯定这个东西是很难做的it's very difficult,education,more
so呃sometimes it's quite boring because you don't have progress,education,more
呃if you want to do I think someone someone would like to do it,education,more
呃for me呃a master is is is a good choice because,education,more
呃after I graduate I can go to company I can do interesting projects maybe useful for,education,more
it's呃sense of achievement,education,more
呃but you have to admit that sometimes it's boring,education,more
is like you cannot you cannot make progress [UNK] sorry呃yeah,education,more
呃but but really呃for me I don't like work I don't like I don't like working,education,more
似乎we're pursuing the different career,education,more
you prefer company I prefer university当然对于我来说可能university也很难,education,more
可能我只能prefer研究所,education,1
嗯maybe you you're more suitable for the company,education,more
因为其实做research就在高校里面很大部分时间感觉is too boring yeah,education,more
所以他们实际上过的都是那种很boring的生活,education,1
嗯I like go to maybe呃not I like I think the benefit of go to university to become faculty is,education,more
呃it's and maybe you'll have a week to finish or maybe not a week maybe you'll have several months half a year several years to finish your project,education,more
something like this this this is good but呃I like I like company呃for one thing is呃,education,more
after admit that yeah嗯,education,more
yeah but呃for me the only disadvantage is that we I cannot earn much money in the university,education,more
so呃shall we just stop here,education,more
呃所以我们接下来可以聊聊关于education的问题,education,1
然后因为education是一个,education,1
一个一个topic带着所有的全世界都会用,education,1
我们一个比较debatable的一个一个话题就是,education,1
我个人现在是比较prefer US education,education,more
呃并呃并呃并不是说Asian education不好但我是觉得,education,more
呃US education的话会比较,education,more
嗯motivate people就是给给大家更多freedom去做他们大家想要的事情可以,education,more
呃当然就是说他鼓励大家去be yourself instead of,education,more
然后在Asian在我们亚洲的话呃,education,1
呃就是呃look at score,education,more
然后how about you,education,more
呃as for me我觉得,education,more
对因为本来我研究生是准备这个go to America,education,more
对apply for a for a school dream school,education,more
的确能呃learn something,education,more
对所以说我还是很欣赏美国的这种高等教育尤其是phd阶段的教育,education,1
都是要招美国的phd然后最好是这个,education,1
的QS前二十的,education,1
这种phd比较吃香,education,1
就是如果我以后有了babies,education,1
这个China,education,1
就是basic education的话,education,more
对and i think the,education,more
呃so uh i prefer,education,more
can have [UNK] education in啊China in mainland,education,more
yeah但是我也觉得美国的教育是的确是很优很优秀的对,education,1
我的point是说,education,1
就是如果你不在中国接受那些elementary school啊basic education的话,education,more
那你就语文比较chinese就是说,education,1
像中国有一个非常非常long的history就,education,more
包括我们的很多我们很多我们自己的东西包括poems啊包括,education,1
呃那些history啊呃就是,education,1
我们的history啊包括那些three kingdoms啊我们有很多很多故事,education,more
就是这些这个condition behind的这些,education,more
字面上的literal meaning,education,more
就不是一个real chinese,education,more
就是你可能是一个a b c或者是,education,more
你会你you can you can speak chinese but you are not chinese,education,more
呃so how do you feel to read phd in in ust,education,more
呃phd in ust,education,more
呃i think phd的话,education,more
它很取决于你who are you supervisor,education,more
因为因为ph因为ust的话它是偏美式的,education,more
ctu他们都是偏英式就是说,education,1
他们有committee然后,education,1
呃有很多 [UNK] 都是committee做的,education,more
但是ust的话就是说,education,1
很多事情都取决于你的supervisor你的supervisor,education,more
读phd的过程然后包括你将来的,education,1
呃人脉或者是social social social的那个relationship这些都,education,more
虽然说我们我们呃我老板比较过去比较push,education,1
但是他现在但是他有一个好处就是他比较open,education,1
只要as long as you have result to show to her,education,more
在我们组的这点还是比较open然后还有就是,education,1
我们组会比较international一点就不像有些组里面全部都是chinese students,education,more
然后对因为如果全全部是chinese students那那个文化就比较单一,education,more
像我们组的话因为有很多international school students的原因我们有印度尼西亚的有,education,more
呃有Korean的所以大家的culture background都不一样然后我们可以看到,education,more
就有更多的topic就更多的知识可以互相分享因为我们来自不同的country,education,more
这种所谓的freedom会比其他组更强一点就是会强调,education,1
有点像是depends on yourself然后不会说,education,more
呃这是你的工作方你的working lifestyle可以很自由你可以比如说早上很晚才来啊晚上很早就就走,education,more
你可以一个月都不出现也没关系的只要你有output,education,1
在这个internship方面的话他也是比较,education,1
open的就是我们组如果你,education,1
这种情况就是我室友当时我的roommate经常经常会有就有complaint to me就是说啊我们,education,more
就是他们他他的那个advisor不让他去实习啊或者是这样子他的research progress很慢啊,education,more
但是因为我们组的话有因为很多外国学生他们他们成长的那个environment不一样他们知道how to argue然后会会然后我们老板也是也是很international所以,education,more
他在这方面会对我们控制control少一些,education,1
对然后我们组的话还会经常go out for pick for for someactivities,education,more
like看电影啊enjoys啊marvel啊我们看很多很多电影然后我们就经常play game together,education,more
嗯上次我们去呃呃打枪啊这些很interesting,education,1
so in our group but i think like this this is um sexism因为,education,more
你的印象里面就是说woman会比较不push,education,more
但是shecome to our group [UNK],education,more
you'll see you'll you你可以自己感受,education,more
之前我之前是想读phd来着,education,1
就是因为人文社科phd吗,education,1
phd的话就是你以后是想去,education,1
我们的领域我现在是做 [UNK] processing的我们的research和job其实没有那么大的区别就是,education,more
我我也可以去公司里面做工作我觉得我可能将来还是会更做一些research相关的工作,education,1
呃因为我是接触到像这些这样的圈里嘛所以我在这方面的会更加的有advantage一些,education,1
一个option,education,1
我因为大陆的faculty position是depend on government,education,more
所以要看当时候有没有扩大open出来然后要看,education,1
competition怎么样所以,education,1
教授们去做一些start but包括我看来很多教授他们都,education,more
他们都有一些business的东西然后,education,1
妨碍你去做你what you want to do so,education,more
在我们area里面的话我们的research area的话那data很重要,education,more
呃公司的话像b a t啊这些大的公司里的话,education,more
嗯呃去呃拿到big data,education,more
这和对应的research output会很有帮助,education,more
然后包括他们在公司的话founding,education,1
什么founding会比较,education,1
不是一个problem,education,1
对所以你不你不你不需要care about这些,education,more
呃 and I heard that,education,more
呃 two days later 五月九号,education,more
主要的呃精力还是放在呃publish paper这件事上,education,more
在我们这个领域的话就如果你去conference的话你会meet到很多的hr啊包括,education,more
那些公司包括主要是看你the people you know if you know them,education,more
你给你你把你的cv给他们然后他们,education,1
你知道你的话就不用go through这些process了,education,more
只要know people inside then你把你的简历给他们可能很快你们就match each other然后就可以,education,more
呃当然这是一个给学生在university的一个机构opportunity啦,education,more
graduate [UNK] 然后有phd的degree的话很多问题就没那么呃复杂,education,more
depends on你的definition of [UNK] of on time,education,more
呃in在HongKong这个地方的话就是呃official the statement是说four years但是很多地方,education,more
包括很多美国大家都是基本上是five years毕业嘛,education,more
嗯对所以如果你认为five years是正常的话,education,more
因为我是一个bachelor进来的然后我的background是说是electronic engineering就还有很就有很多的这个,education,more
new things to learn在我当我当我开始的时候,education,more
所以我就我当时给我大概定的objective就说五年之内能够graduate,education,more
但是在u s t的话我觉得,education,more
五年毕业还是蛮normal一件事情因为很少,education,1
像我们这个领域或者csc department他们都会quit in,education,more
in middle所以,education,more
嗯所以就是说五年毕业是一能毕业是一件很很normal一件事情对,education,1
quit in model的话in middle的话还挺亏的我感觉,education,more
嗯但是你可以拿到一个after degree啊,education,more
不是说你without any degree就是你有你还是有一个,education,more
degree拿到了,education,1
对其实其实主要是在PHD期间那些,education,1
嗯stressful的那个mental stressful因为你做research的时候,education,more
嗯how do you compare PHD and a job and [UNK] work how do you work what after working,education,more
and他的回答是说,education,1
呃非常非常的relax,education,1
compare to PHD因为PHD的时候你会一直想一个问题,education,more
from day to night every day know even though可能是说是今天是weekend你可以去cheer up啊a bit,education,more
然后那个问题是没有没有answer的你还你还要 [UNK] found find the answer yourself,education,more
然后这是非常的mentally stressful你不因为你不知道是什么因为有很多 [UNK] uncertainty在里面,education,more
但是job的话就不一样就是你很明确你知道,education,1
你的task是什么,education,1
然后你要达到什么样的performance,education,1
然后可能很多人都已经做出相关的performance了然后你又很,education,1
对然后这个任务非常明确然后当你完成finish这个 [UNK] task以后,education,more
你就可以enjoy your life了对,education,more
工作就stressful嘛,education,1
但是我觉得真的没有读phd啊累,education,1
读PHD就是真的是,education,1
但是嗯如果能够支持下来的话主要还是你对research的interest,education,more
如果你interest这个idea的话你可能,education,more
就是虽然中间会in the middle会会觉得很stressful但是当你有output当你有有discovery的时候当你去,education,more
go [UNK] 的时候当你去share with people的时候你会觉得,education,more
然后你会talk to different people然后,education,more
呃人和你share有有相相关的这相似的这个background和这个interest你会你们会与就是就有点像是找到知音这种感觉非常的投契,education,more
尤其是当你去 [UNK] 的时候你会很深切感受到这些然后去做presentation的时候去和别人做 [UNK] 呃communication的时候,education,more
非常非常的interesting所以,education,1
嗯你会发现all the things you have done is worthwhile,education,more
deserve it so就这种感觉但是,education,more
但是在那个点在那个point之前会非常非常的tough,education,more
呃如果你有很多senior的呃的一些colleague的话 [UNK] 他们可以帮助你,education,more
在很多很多方面包括在experiment方面在 [UNK] paper方面在idea方面都会给你帮助如果你有很多很多help的话你会会帮助你解决,education,more
就是陷入到比较一个low的一个一个status里面然后这种这种情绪这种emotion会,education,more
hurt your performance也会让你想 [UNK],education,more
所以这周围的整个 [UNK] 包括整个back环境environment还是蛮重要的一件事情,education,more
这个term的话其实我的,education,1
assessment呀然后和那个midterm不是特别的多其实我们平时像我们商院嘛,education,more
然后business school的话大部分都是做good work,education,more
让你做个proposal呀然后让你做个presentation呀大部都这样的然后,education,more
嗯我们其实我觉得就是来u s t有一个好处就是我发现它很多exam都是open book,education,more
你们我不知道你们是不是open book,education,more
我们以前的话就比较水就是我们的notes啊基本是都cover everything,education,more
就感觉还这边的话像我们商院的话是一个semester会那个break into两个terms,education,more
然后呢它就就比如说我们当时是九月啊八月底上第一个term,education,1
第二个term吧就会等于说是每一个semester会比你们稍长一点点,education,more
所以我现在其实是个midterm然后我早上刚考完了一个midterm quiz,education,more
对然后就感觉这边会我们一个课上seven weeks,education,more
然后eight weeks是第第八周是用来考试就感觉非常的intense,education,more
然后以前可以水一个semester的东西就是你知道现在赶紧要读书读书然后要做project然后discuss然后就,education,more
商院这边就是太多group work了然后我已经很久没有写paper了真的嗯,education,more
我觉得大部分的那种group activity其实因为它很就是emphasize你的这个communication skill然后或者是说你的这个team work你怎么样去去去manage一个team或者是作为team member是怎么弄的,education,more
其实我们现在大部分做的东西其实跟我就是在面试的时候interview的时候有很多相似的地方因为interview的时候他很很经常像我们面consulting经常会抛给你一个case,education,more
然后让你在比如说一个多小时内跟你的team member然后discuss然后去给他come up with a proposal或者是一个做一个presentation所以说我觉得平时练这个练比较多其实也是去,education,more
就是模拟一个真正的一个business environment吧所以我觉得大部分它只是设计成这样一个group work其实也是比较好的我觉得还有另外一个方面来讲就是如果要是,education,more
我感觉business school的人太多了你太多individual paper的话可能老师也看不过来然后他就会给你弄成groups像我们最搞笑的就是在那个annual时候有那种,education,more
毕设嘛就是你们叫final我们叫final year project然后你们叫毕设然后呢像我们像你们这种理工科专业大部分还是一个人一个paper然后像我们的话就是,education,more
对四个人做一个project什么的我觉得一人一个paper我们那得好几百个人上千人的老师肯定看不过来对,education,more
work会不会非常的怎么着呢就是非常的,education,1
就感觉你说这种report就是你们这种写的这种report特别像就是我我一般就是,education,more
就感觉我一我一直都写能能写出这种report的人真的是神奇你知道就是写,education,1
呃so far你觉得就是,education,more
啊就是本科和那个香港的那个post graduate会不会有什么不一样的感觉,education,more
不能有中文读的那么那么get information get那么多,education,more
然后我有的时候经常会像之前又处理很多那个新闻的那种source的话我就右键,education,1
google translate然后直接就是中文看一个大概意思差不多得了,education,more
我初中的时候就完全是那种老师就只讲grammar然后呢只讲一些那种就是就是,education,1
怎么说呢就是exam based或者是那种的知识点然后上高中老师会稍微好一点会经常给我们有一些oral speech啊什么的那些去练习但是我当时觉得就是呃本科第一年来香港的时候,education,more
也会觉得非常的吃力就i still remember the first two weeks就是完全,education,more
几乎听不懂嘛就是那种就是那种他语速非常快然后呢你就说不像那个你那个像那种看movie有subtitle的时候那种感觉然后我当时就是就是,education,more
完全第一二一二个星期就懵逼了坐在那里然后就看那个notes然后就直接只能看他那个power point去看他现在在讲什么那种感觉就是,education,more
就是一一二周之后就好了好很多然后渐渐的就就稍微适应一点了后来呢我也是我觉得学粤语的时候我也是这个感觉就是我当时还特意去上了一个cantonese class然后呢那个cantonese的那个那个老师就一上来给我们全部讲cantonese,education,more
然后呢他就是还教我们一些歌啊然后教我们的一些grammar教我们一些那个就pronunciation上面的方方面的东西但我当时就是完全听不懂他讲什么然后就一脸懵逼坐在下面然后只能看他的notes,education,more
我觉得最崩溃的是有一次我们会有一些course是可以不计credit不计grades的然后呢就可以去选那种free elective呀那种course,education,more
我发现它不是普通话教的是cantonese教的就等于说是韩语跟粤语我两门都没听懂我这还幻想着我说好嘛我这一下可以学两门languages然后结果,education,more
嗯对之前有一个巨搞笑的就是呃我们组有一个那个international然后那个international就是相对于我们肯定他的那个英文更更好一点嘛,education,more
然后大家就说那个who want who want do the presentation然后大家都齐刷刷看到他说oh this kind of discrimination,education,more
对然后我就对所以说其实我感觉除了那种 [UNK] seldom就是多presentation其实很多人就seldom speak up in class,education,more
so what do you think呃should we ban homework do you think,education,more
呃i don't think we should ban homework,education,more
maybe嗯,education,1
maybe is就是可以选择做不做,education,more
就是我理解的不太好homework可以帮我,education,1
嗯哎 [UNK] 因为我们有一个教授就是he just啊ask us to do the homework but他不会收上去批,education,more
他更喜欢那种西方的教学氛围because is like more freedom,education,more
更加就是pro active就会有更加积极的参与感觉但是,education,more
大陆的education,education,1
in some有一些,education,more
also depends on the major就是有的专业是国内的好一点有的专业是oversea的好一点,education,more
对嗯also呃you feel more comfortable呃对research in English or in Chinese,education,more
depends on the语言能力,education,more
万一future in plan it's to find a job,education,more
so do you prefer do you prefer呃呃轻松一点的工作还是那种,education,more
嗯depends on what kind of job,education,more
manager就是产品这样的工作如果我做一个我喜欢的产品的话i defect work more but,education,more
voluntary就是自愿留下来,education,1
do you know that嗯华为,education,more
i'll said the嗯the hr in 华为say that all our staff work,education,more
and呃so i doubt it so i asked my friends who work in华为,education,more
嗯and they said,education,more
就职训练肯定会有一些这方面的brain washing的东西就是而且如果它的那个,education,more
just research on something you really like就是可以做一些深入的研究,education,more
you are not capable of doing so就是你如果没有那个,education,more
呃in my undergraduate the courses嗯安排得很满,education,more
呃so for the first two years I feel very痛苦,education,more
嗯everyone have to gather together to do this experiment you can't do it,education,more
嗯not a lot but,education,more
呃java,education,1
呃matlab,education,1
嗯also,education,1
你用什么TensorFlow,education,1
嗯TensorFlow yeah,education,more
这学期我喜欢那个machine learning有,education,more
前天刚做一个project就是,education,1
呃machine learning project然后,education,more
呃python,education,1
没有我们选的那个project其实还蛮简单的就是在cargo上面,education,more
呃machine learning for disaster,education,more
它它有四个assignment,education,1
然后还有一个project然后final还占百分之六十,education,more
就是强度特别大然后要做的coding的工作也特别多然后,education,1
每天几乎都没有睡觉时间然后那天就在subway工作的时候,education,1
嗯she she slept four hours every day,education,more
对做做project也是就是,education,1
学校should be an option,education,more
同学们会大概知道what they want to do in the future,education,more
学校会limit their passion like,education,more
大学毕业以后也不是每个人需要那些knowledge来,education,1
actually我,education,1
我觉得我partly是agree with you的就是,education,more
呃in some country,education,more
对对我的我觉得我们的all difference是在初中这个阶段嘛我觉得其实这段时间虽然,education,more
对啊i think it will be better if,education,more
actually我们不止是在学校学knowledge,education,more
我们也在train our skill to communicate with each others,education,more
可能有更多的exposure to different background因为我们如果只跟我们家里人接触,education,more
对我也同意你like i agree with your opinion but then我觉得,education,more
that's why i feel like初中should be an option,education,more
because i've i should say by going to school we can interact with people from不同的环境,education,more
我们也可以选怎么沟通with别人and这些的东西但是我觉得如果school become an option那我们也会有其他活动来做这些东西了,education,more
this society just had one way and i felt like that's很可惜对,education,more
很lost,education,1
做选择了一个非常及时的training其实我现在也有一点这种感觉就是,education,1
actually我我有的时候会觉得说,education,1
其实我不同的internship我都我都有做过就是private [UNK] 也有啊啊 [UNK] 也有啊,education,more
嗯你你你当时会会不会就是因为你的background是,education,1
好的一部分from,education,1
好的一部分from,education,1
然后来organize你自己的一个路路径你有试图这么去搞过,education,1
我I我希望I did that,education,more
but then I couldn't because when I was in actually at a quite well when I was in深圳本地小学,education,more
因为我的普通话那时候是跟其他同学一一样的嗯level一样的水平,education,1
来香港以后因为我是在从说普通话的环境suddenly change to English English,education,more
也不也不会ask question or,education,more
所以我觉得小小学的experience,education,1
对你以后的experience的影响很大,education,1
ok我们换下一问题吧,education,1
而且国内诶especially in in Shang hai,education,more
uniforms非常丑非常丑,education,1
跟韩剧里面的uniform完全没法比,education,1
发生早恋吧哎呦诶不可以make sense,education,more
或者说你要注意自己的appearance我觉得也是很重要的,education,1
不make sense,education,more
如果我现在i think back i feel like uniform was good and like it was efficient,education,more
when i wake up我我起我早上起床以后那我不用花时间来选,education,more
那我我现在看我的closet我没有那么多的衣服那怎么办呢我要去买那要花钱也要花时间,education,1
然后the funny thing is that like we wear clothes to show creativity to show who we are,education,more
the thing is like this influence us too much to the point where我不想穿,education,more
but因为对我觉得校服是boring但是it was more efficient and we could've use a time to something else,education,more
如果你看steve job的话他每天就穿一样的衣服嘛他说因为这个因为他想利用他选,education,more
但是我觉得就是每个人可以stick to one [UNK] suit,education,more
但我觉得其实其实其实其实creativity这件事情嗯有一些我们班上学艺术的人就是,education,1
嗯我觉得我觉得你很难讲说是不是因为它扼杀了creativity但是我觉得它这至少它是一个不鼓励你去拓展这方面,education,1
能力或者skill的一个行为,education,1
是ok的但是,education,1
我先说um我觉得,education,1
society will encounter不同的地方然后啊不同的人们然后其中也会有,education,more
所以老师没有这种incentive to,education,more
怎么说从我们角度来说是ok的但是我只是觉得从他们的角度来说其实很崩溃因为,education,1
你要有就是你要有认同感就是ok世界上,education,1
alone对,education,1
那就就不太好了当然我的我的这个the whole story is based on他们是智商不是很很好,education,more
我高中的时候也是有那个特殊的student,education,1
我们我们学校怎么照顾他们就是我们有个peer mental program,education,more
那个在在学校的hole program you I'm with a,education,more
